#-------------------------------------------------------------------------------------------------------------------------------#-----------------------------
#Wavelength (microns) - Emerging intensity spetrum (erg/s/cm2/sr/micron)
#Wavelength (microns)          HII (data)         Atomic (data)      Atomic (PDR code)    Molecular (PDR code)
# wave hii_data atomic_data atomic_pdr mol_pdr
             25.3300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3310         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3320         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3330         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3340         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3350         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3360         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3370         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3380         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3390         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3410         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3420         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3430         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3440         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3450         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3460         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3470         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3480         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3490         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3510         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3520         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3530         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3540         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3550         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3560         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3570         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3580         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3590         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3610         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3620         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3630         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3640         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3650         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3660         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3670         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3680         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3690         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3710         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3720         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3730         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3740         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3750         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3760         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3770         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3780         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3790         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3810         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3820         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3830         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3840         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3850         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3860         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3870         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3880         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3890         0.00000e+00         0.00000e+00         1.40130e-45         0.00000e+00
             25.3900         0.00000e+00         0.00000e+00         3.78351e-44         1.82169e-44
             25.3910         0.00000e+00         0.00000e+00         1.00613e-42         4.69435e-43
             25.3920         0.00000e+00         0.00000e+00         2.48226e-41         1.15691e-41
             25.3930         0.00000e+00         0.00000e+00         5.64062e-40         2.62916e-40
             25.3940         0.00000e+00         0.00000e+00         1.18692e-38         5.53236e-39
             25.3950         0.00000e+00         0.00000e+00         2.31272e-37         1.07799e-37
             25.3960         0.00000e+00         0.00000e+00         4.19568e-36         1.95565e-36
             25.3970         0.00000e+00         0.00000e+00         7.00916e-35         3.26704e-35
             25.3980         0.00000e+00         0.00000e+00         1.08429e-33         5.05400e-34
             25.3990         0.00000e+00         0.00000e+00         1.56107e-32         7.27631e-33
             25.4000         0.00000e+00         0.00000e+00         2.07051e-31         9.65088e-32
             25.4010         0.00000e+00         0.00000e+00         2.54306e-30         1.18535e-30
             25.4020         0.00000e+00         0.00000e+00         2.89244e-29         1.34820e-29
             25.4030         0.00000e+00         0.00000e+00         3.05997e-28         1.42628e-28
             25.4040         0.00000e+00         0.00000e+00         2.98412e-27         1.39093e-27
             25.4050         0.00000e+00         0.00000e+00         2.69493e-26         1.25614e-26
             25.4060         0.00000e+00         0.00000e+00         2.26279e-25         1.05471e-25
             25.4070         0.00000e+00         0.00000e+00         1.75221e-24         8.16725e-25
